,hit_id,sample_id,subject_id,ref_id
5947,UERU01.237.1_21/21-362,SAMN06115519,SAMN06115519,S96
5948,UERU01.237.1_22/63-344,SAMN06115519,SAMN06115519,NA
5949,ORSX01.1020.1_6/21-362,SAMEA2338795,NA,S97
5950,ORSX01.1020.1_5/63-344,SAMEA2338795,NA,NA
5951,CABQYH01.18.1_10/12-350,SAMEA5850526,NA,S1569
5952,CABQYH01.18.1_9/5-372,SAMEA5850526,NA,S1328
5953,OVYH01.10800.1_4/4-420,SAMEA3708497,SAMEA3708497,S977
5954,OVYH01.10800.1_5/21-271,SAMEA3708497,SAMEA3708497,S978
5955,OVYH01.22045.1_3/2-183,SAMEA3708497,SAMEA3708497,NA
5956,OVYH01.71234.1_1/2-205,SAMEA3708497,SAMEA3708497,NA
5957,OYFK01.1088.1_1/17-156,SAMN06165666,60338620,S1737
5958,UBZQ01.24531.1_2/54-411,SAMEA4431882,SAMEA4431882,S710
5959,UBZQ01.18765.1_3/19-251,SAMEA4431882,SAMEA4431882,S301
5960,OUPM01.8747.1_2/20-361,SAMN05356879,SAMN05356879,S597
5961,OUPM01.8747.1_3/8-365,SAMN05356879,SAMN05356879,NA
5962,OYTV01.4549.1_1/8-181,SAMN06165593,30733891,NA
5963,ORSW01.10511.1_3/1-310,SAMEA2338856,NA,S1600
5964,UALJ01.19214.1_1/63-243,SAMN06164784,17437941,NA
5965,UALJ01.26018.1_1/19-202,SAMN06164784,17437941,S1747
5966,UALJ01.24381.1_1/4-121,SAMN06164784,17437941,S736
5967,CAAFIC01.56.1_3/5-332,SAMEA5279601,NA,S1748
5968,CAAFIC01.56.1_2/8-368,SAMEA5279601,NA,S1487
5969,UMHW01.41926.1_1/8-225,SAMEA4836107,SAMEA4836107,NA
5970,OYUT01.1044.1_2/4-370,SAMN06165703,71492982,S768
5971,OYUT01.300.1_1/21-362,SAMN06165703,71492982,S96
5972,OYUT01.300.1_2/63-344,SAMN06165703,71492982,NA
5973,OYUT01.6294.1_1/2-179,SAMN06165703,71492982,S1517
5974,OYNU01.1154.1_2/4-189,SAMN06165603,40006207,NA
5975,OYNU01.1498.1_2/24-158,SAMN06165603,40006207,S1749
5976,OYNC01.510.1_1/21-362,SAMN06165526,19061811,S117
5977,OYNC01.510.1_2/112-446,SAMN06165526,19061811,S222
5978,OYNC01.3590.1_1/5-221,SAMN06165526,19061811,S853
5979,OYFL01.183.1_1/20-361,SAMN06165682,70572554,S1031
5980,OYFL01.183.1_2/24-416,SAMN06165682,70572554,S133
5981,OYFL01.2851.1_2/20-194,SAMN06165682,70572554,NA
5982,UPCY01.822.1_35/18-362,SAMEA2737662,D212_M,S877
5983,UPCY01.822.1_34/5-398,SAMEA2737662,D212_M,S663
5984,ORJW01.25549.1_2/10-206,SAMN04329773,SAMN04329773,NA
5985,OZBH01.16062.1_1/2-283,SAMN06164923,19966838,NA
5986,ORNJ01.20593.1_1/16-355,SAMEA2338734,SAMEA2338734,S309
5987,ORNJ01.32790.1_1/1-200,SAMEA2338734,SAMEA2338734,S1603
5988,OYJC01.313.1_3/12-336,SAMN06165579,30293054,S1028
5989,OYJC01.313.1_2/5-372,SAMN06165579,30293054,S519
5990,OYJC01.898.1_2/43-323,SAMN06165579,30293054,NA
5991,OYJC01.898.1_1/21-303,SAMN06165579,30293054,NA
5992,UPLF01.22519.1_2/19-154,SAMEA2737868,NA,NA
5993,CAJLHK01.33.1_19/20-361,SAMEA7846942,NA,S1031
5994,CAJLHK01.33.1_20/8-329,SAMEA7846942,NA,NA
5995,QIBV01.2.1_27/8-336,SAMN09280237,NA,S1091
5996,QIBV01.2.1_28/4-307,SAMN09280237,NA,S1095
5997,OWBG01.8946.1_2/21-362,SAMEA3708678,SAMEA3708678,S96
5998,ORTO01.4638.1_6/21-362,SAMEA2338791,NA,S118
5999,ORTO01.4638.1_7/63-344,SAMEA2338791,NA,S224
6000,OWEX01.6239.1_3/63-242,SAMEA3708486,SAMEA3708486,NA
6001,OWEX01.26499.1_1/21-218,SAMEA3708486,SAMEA3708486,NA
6002,OYSV01.1206.1_1/2-188,SAMN06165674,70059005,NA
6003,OYGE01.3262.1_1/63-313,SAMN06165640,50466110,NA
6004,CAAEFZ01.743.1_2/21-362,SAMEA5279607,NA,S1593
6005,CAAEFZ01.743.1_3/62-394,SAMEA5279607,NA,S1113
6006,OYOF01.10864.1_1/6-209,SAMN06165654,50694555,NA
6007,OUPV01.4006.1_5/20-361,SAMN05194723,SAMN05194723,S1041
6008,OUPV01.4006.1_4/4-419,SAMN05194723,SAMN05194723,S343
6009,ORSY01.5627.1_3/21-362,SAMEA2338670,NA,S765
6010,ORSY01.5627.1_2/63-344,SAMEA2338670,NA,NA
6011,OWCV01.5324.1_2/63-344,SAMEA3708503,SAMEA3708503,NA
6012,OWCV01.5324.1_1/21-268,SAMEA3708503,SAMEA3708503,S97
6013,ORTP01.1109.1_18/21-362,SAMEA2338839,NA,S96
6014,ORTP01.1109.1_19/63-344,SAMEA2338839,NA,NA
6015,ORTP01.7590.1_1/9-303,SAMEA2338839,NA,S1680
6016,OZCJ01.17805.1_2/12-350,SAMN06164950,20215088,S1569
6017,OVGJ01.19122.1_1/8-283,SAMN06016386,SAMN06016386,NA
6018,UZOQ01.12829.1_1/4-396,SAMN00792016,SAMN00792016,S711
6019,UZOQ01.29194.1_1/20-331,SAMN00792016,SAMN00792016,S1750
6020,UYDE01.34301.1_2/4-357,SAMEA2158769,SAMEA2158769,S1143
6021,UYDE01.51445.1_1/12-200,SAMEA2158769,SAMEA2158769,NA
6022,UYDE01.34615.1_5/11-123,SAMEA2158769,SAMEA2158769,S1751
6023,OZDN01.33281.1_1/33-226,SAMN06165141,50724929,NA
6024,OZDN01.36233.1_1/10-204,SAMN06165141,50724929,NA
6025,USVX01.61560.1_1/2-236,SAMN06111987,SAMN06111987,NA
6026,ULXA01.49043.1_1/62-256,SAMEA4835827,SAMEA4835827,NA
6027,OYJN01.4966.1_1/1-174,SAMN06165385,11715866,NA
6028,UPWW01.23394.1_1/8-323,SAMN06112026,SAMN06112026,NA
6029,OYRX01.592.1_1/21-362,SAMN06165659,60148502,S97
6030,OYRX01.2681.1_2/12-308,SAMN06165659,60148502,S896
6031,OYRX01.592.1_2/63-344,SAMN06165659,60148502,NA
6032,UZMT01.2439.1_6/20-361,SAMN00715232,SAMN00715232,S310
6033,UZMT01.2439.1_5/4-418,SAMN00715232,SAMN00715232,S578
6034,CAAEQR01.108.1_3/21-362,SAMEA5279608,NA,S946
6035,CAAEQR01.108.1_2/62-342,SAMEA5279608,NA,S212
6036,OVFI01.2248.1_5/21-362,SAMN06016365,SAMN06016365,S96
6037,OVFI01.2248.1_6/63-344,SAMN06016365,SAMN06016365,NA
6038,UYEI01.44226.1_1/1-133,SAMEA2157917,SAMEA2157917,S1752
6039,UZSY01.17681.1_1/1-331,SAMN00792116,SAMN00792116,S742
6040,UZSY01.27902.1_1/5-327,SAMN00792116,SAMN00792116,S1753
6041,UZSY01.19533.1_2/2-407,SAMN00792116,SAMN00792116,S708
6042,OWGF01.6758.1_2/10-348,SAMEA3708614,SAMEA3708614,S119
6043,OWGF01.6758.1_1/63-344,SAMEA3708614,SAMEA3708614,S225
6044,ORQJ01.7226.1_3/21-343,SAMEA2338657,SAMEA2338657,S120
6045,ORQJ01.7226.1_2/63-344,SAMEA2338657,SAMEA2338657,NA
6046,ULVZ01.30772.1_1/4-284,SAMEA4835800,SAMEA4835800,NA
6047,ULVZ01.33813.1_3/3-229,SAMEA4835800,SAMEA4835800,NA
6048,JAHZEL01.3.1_111/20-359,SAMN19225054,NA,S1754
6049,JAHZEL01.3.1_112/4-343,SAMN19225054,NA,S226
6050,CAJKKV01.42.1_9/12-350,SAMEA7847147,NA,S1569
6051,CAJKKV01.42.1_10/5-372,SAMEA7847147,NA,S1294
6052,ORIR01.1070.1_3/12-347,SAMN04329863,NA,S372
6053,ORIR01.2277.1_1/4-418,SAMN04329863,NA,S693
6054,ORIR01.1070.1_4/2-291,SAMN04329863,NA,NA
6055,ORIR01.7258.1_2/18-154,SAMN04329863,NA,NA
6056,OWDT01.5918.1_4/10-349,SAMEA3708656,SAMEA3708656,S96
6057,OWDT01.5918.1_3/63-344,SAMEA3708656,SAMEA3708656,NA
6058,OWEF01.30057.1_1/7-194,SAMEA3708711,SAMEA3708711,S1675
6059,OWEF01.70109.1_1/3-198,SAMEA3708711,SAMEA3708711,NA
6060,OYXT01.22678.1_1/9-213,SAMN06165035,40262354,S1755
6061,UXQQ01.20325.1_1/6-396,SAMEA2147036,SAMEA2147036,NA
6062,OVSZ01.12133.1_2/13-371,SAMN06016405,SAMN06016405,S690
6063,OVSZ01.12133.1_1/20-313,SAMN06016405,SAMN06016405,NA
6064,ULWK01.37980.1_3/1-230,SAMEA4835810,SAMEA4835810,NA
6065,OVGD01.1015.1_19/20-362,SAMN06016400,SAMN06016400,S743
6066,OVGD01.1015.1_20/4-418,SAMN06016400,SAMN06016400,S533
6067,OVGD01.2560.1_13/63-256,SAMN06016400,SAMN06016400,S213
6068,UXQM01.15256.1_1/21-362,SAMEA2158062,SAMEA2158062,S121
6069,UXQM01.15256.1_2/63-344,SAMEA2158062,SAMEA2158062,NA
6070,UMFF01.21185.1_3/21-362,SAMEA4836042,SAMEA4836042,S97
6071,UMFF01.21185.1_4/63-344,SAMEA4836042,SAMEA4836042,NA
6072,UPFS01.7620.1_2/21-362,SAMEA2737664,D132_M,S96
6073,UPFS01.7620.1_1/63-344,SAMEA2737664,D132_M,NA
6074,UEYH01.17786.1_3/21-353,SAMN06115522,SAMN06115522,S484
6075,OYSO01.999.1_2/51-472,SAMN06165712,71936712,S977
6076,ORTI01.773.1_23/21-362,SAMEA2338832,NA,S96
6077,ORTI01.773.1_24/63-344,SAMEA2338832,NA,NA
6078,OYUD01.88.1_1/21-362,SAMN06165657,60148502,S97
6079,OYUD01.88.1_2/98-379,SAMN06165657,60148502,NA
6080,OVMG01.208.1_2/20-361,SAMN06016409,SAMN06016409,S733
6081,OVMG01.63095.1_1/16-256,SAMN06016409,SAMN06016409,S1099
6082,OVMG01.6455.1_1/9-239,SAMN06016409,SAMN06016409,S1619
6083,OVMG01.70339.1_1/19-231,SAMN06016409,SAMN06016409,NA
6084,OVMG01.70948.1_1/6-218,SAMN06016409,SAMN06016409,NA
6085,ULQX01.43010.1_1/1-229,SAMEA4835667,SAMEA4835667,NA
6086,ULQX01.5820.1_3/7-127,SAMEA4835667,SAMEA4835667,NA
6087,UZHU01.3984.1_2/21-362,SAMN00791914,SAMN00791914,S97
6088,UZHU01.3984.1_1/63-344,SAMN00791914,SAMN00791914,NA
6089,OOUX01.25109.1_1/1-230,SAMEA2042285,NA,NA
6090,UAMN01.43781.1_1/6-124,SAMN06164395,10057608,NA
6091,USYT01.4484.1_4/21-362,SAMN06111986,SAMN06111986,S96
6092,USYT01.4484.1_3/63-344,SAMN06111986,SAMN06111986,NA
6093,ULOG01.35503.1_3/4-217,SAMEA4835598,SAMEA4835598,NA
6094,ULOG01.45661.1_2/2-134,SAMEA4835598,SAMEA4835598,S1725
6095,OYGM01.2157.1_1/54-285,SAMN06165540,19272639,NA
6096,ORRC01.23281.1_3/3-217,SAMEA2338676,NA,NA
6097,ORQT01.2325.1_11/20-361,SAMEA2338634,SAMEA2338634,S740
6098,ORQT01.2325.1_7/20-361,SAMEA2338634,SAMEA2338634,S741
6099,ORQT01.2325.1_10/6-418,SAMEA2338634,SAMEA2338634,S534
6100,ORQT01.2325.1_6/4-418,SAMEA2338634,SAMEA2338634,S531
6101,UERF01.111.1_22/21-362,SAMN06115477,SAMN06115477,S97
6102,UERF01.111.1_23/63-344,SAMN06115477,SAMN06115477,NA
6103,OVFW01.1745.1_3/21-362,SAMN06016413,SAMN06016413,S96
6104,OYLD01.98.1_2/65-346,SAMN06165589,30629079,NA
6105,OYLD01.98.1_1/21-218,SAMN06165589,30629079,NA
6106,OYLD01.725.1_1/6-124,SAMN06165589,30629079,NA
6107,OVZW01.609.1_13/21-362,SAMEA3708576,SAMEA3708576,S96
6108,OVZW01.609.1_12/63-344,SAMEA3708576,SAMEA3708576,NA
6109,ORSL01.4465.1_7/20-361,SAMEA2338664,SAMEA2338664,S1069
6110,ORSL01.4465.1_6/4-418,SAMEA2338664,SAMEA2338664,S537
6111,UMAC01.27155.1_1/2-163,SAMEA4835904,SAMEA4835904,NA
6112,OWRT01.6402.1_6/21-362,SAMEA4378290,SAMEA4378290,S96
6113,OWRT01.6402.1_5/63-344,SAMEA4378290,SAMEA4378290,NA
6114,OWRT01.9388.1_2/6-419,SAMEA4378290,SAMEA4378290,S339
6115,OWRT01.35758.1_2/5-210,SAMEA4378290,SAMEA4378290,NA
6116,OWRT01.69208.1_1/4-119,SAMEA4378290,SAMEA4378290,S1710
6117,ORTD01.11808.1_3/4-209,SAMEA2338793,NA,NA
6118,QWCN01.1636.1_22/21-362,SAMN09866707,NA,S97
6119,QWCN01.1636.1_23/63-344,SAMN09866707,NA,NA
6120,UALN01.24894.1_1/10-227,SAMN06164626,14175675,S944
6121,QFCE01.200.1_13/21-362,SAMN09062252,NA,S97
6122,QFCE01.200.1_12/63-344,SAMN09062252,NA,NA
6123,UERI01.635.1_19/21-362,SAMN06115528,SAMN06115528,S96
6124,UERI01.635.1_20/63-344,SAMN06115528,SAMN06115528,NA
6125,ULPH01.21657.1_1/20-361,SAMEA4835623,SAMEA4835623,S295
6126,ULPH01.38634.1_1/40-290,SAMEA4835623,SAMEA4835623,S1192
6127,ORJM01.5354.1_1/19-360,SAMN04329857,NA,S122
6128,ORJM01.9250.1_1/63-313,SAMN04329857,NA,NA
6129,ORJM01.11884.1_1/2-218,SAMN04329857,NA,S1622
6130,OWCZ01.27429.1_3/1-132,SAMEA3708699,SAMEA3708699,NA
6131,ORUL01.9406.1_2/21-362,SAMEA2338792,NA,S1741
6132,OYXK01.23823.1_2/17-212,SAMN06164905,19517140,NA
6133,OWBV01.380.1_14/10-349,SAMEA3708481,SAMEA3708481,S96
6134,OWBV01.380.1_15/63-344,SAMEA3708481,SAMEA3708481,NA
6135,OYNF01.1728.1_1/5-405,SAMN06165514,18628150,S1360
6136,OYNF01.1026.1_1/21-362,SAMN06165514,18628150,S96
6137,OYNF01.1728.1_2/12-310,SAMN06165514,18628150,S897
6138,OYNF01.1026.1_2/63-344,SAMN06165514,18628150,NA
6139,OPCW01.7977.1_4/9-227,SAMEA2042660,NA,NA
6140,OVGL01.12375.1_1/10-345,SAMN06016333,SAMN06016333,S485
6141,OVGL01.16484.1_1/63-394,SAMN06016333,SAMN06016333,NA
6142,OVTC01.1267.1_10/20-361,SAMN06016351,SAMN06016351,S1040
6143,OVTC01.1267.1_6/20-361,SAMN06016351,SAMN06016351,S1040
6144,OVTC01.1267.1_9/6-418,SAMN06016351,SAMN06016351,S491
6145,OVTC01.1267.1_5/4-418,SAMN06016351,SAMN06016351,S492
6146,OYRQ01.513.1_1/3-239,SAMN06165414,12542142,NA
6147,UPNF01.49190.1_1/1-171,SAMEA2737828,NA,NA
6148,UPFP01.1770.1_6/21-362,SAMEA2737697,NA,S96
6149,UPFP01.1770.1_5/63-344,SAMEA2737697,NA,NA
6150,OWBZ01.587.1_13/21-362,SAMEA3708666,SAMEA3708666,S96
6151,OWBZ01.17.1_33/21-361,SAMEA3708666,SAMEA3708666,S1685
6152,OWBZ01.17.1_32/4-420,SAMEA3708666,SAMEA3708666,S977
6153,OWBZ01.587.1_12/63-344,SAMEA3708666,SAMEA3708666,NA
6154,OWBZ01.66600.1_1/9-203,SAMEA3708666,SAMEA3708666,NA
6155,OWBZ01.91570.1_1/9-125,SAMEA3708666,SAMEA3708666,S1756
6156,OWBZ01.42189.1_1/8-171,SAMEA3708666,SAMEA3708666,NA
6157,OVXZ01.1795.1_13/21-362,SAMEA3708487,SAMEA3708487,S96
6158,OVXZ01.1795.1_12/63-344,SAMEA3708487,SAMEA3708487,NA
6159,CAJLAU01.45.1_14/21-364,SAMEA7847787,NA,S853
6160,CAJLAU01.45.1_13/4-417,SAMEA7847787,NA,S907
6161,UZJZ01.1514.1_7/21-362,SAMN00715235,SAMN00715235,S97
6162,UZJZ01.1514.1_8/63-344,SAMN00715235,SAMN00715235,NA
6163,OZXJ01.3909.1_3/4-419,SAMN06165064,40572400,S564
6164,OZXJ01.3909.1_4/20-321,SAMN06165064,40572400,S584
6165,USWM01.9892.1_3/1-334,SAMN06112042,SAMN06112042,S97
6166,USWM01.26546.1_1/42-311,SAMN06112042,SAMN06112042,NA
6167,UZTC01.28481.1_2/3-289,SAMN00792069,SAMN00792069,NA
6168,UZTC01.1544.1_14/8-221,SAMN00792069,SAMN00792069,NA
6169,UZTC01.7577.1_5/8-221,SAMN00792069,SAMN00792069,NA
6170,UZTC01.4103.1_1/5-204,SAMN00792069,SAMN00792069,NA
6171,UPCR01.6790.1_2/20-361,SAMEA2737714,NA,S1757
6172,UPCR01.9514.1_2/7-257,SAMEA2737714,NA,S702
6173,JAHZAA01.8.1_29/20-361,SAMN19224818,NA,S509
6174,JAHZAA01.8.1_28/4-427,SAMN19224818,NA,S1322
6175,USXK01.37778.1_1/26-259,SAMN06112017,SAMN06112017,NA
6176,USXK01.65192.1_1/7-85,SAMN06112017,SAMN06112017,S1758
6177,USWN01.28933.1_1/50-384,SAMN06111962,SAMN06111962,S222
6178,USWN01.44477.1_1/4-272,SAMN06111962,SAMN06111962,NA
6179,UZST01.1838.1_6/21-362,SAMN00792081,SAMN00792081,S96
6180,UZST01.1838.1_7/63-344,SAMN00792081,SAMN00792081,NA
6181,ORMV01.18595.1_1/3-217,SAMEA2338778,NA,NA
6182,UZVQ01.3876.1_4/21-362,SAMN00993242,SAMN00993242,S96
6183,UZVQ01.3876.1_3/63-344,SAMN00993242,SAMN00993242,NA
6184,OYNA01.254.1_1/21-362,SAMN06165515,18706034,S1592
6185,OYNA01.254.1_2/98-430,SAMN06165515,18706034,S1112
6186,ULXY01.54974.1_1/2-156,SAMEA4835851,SAMEA4835851,NA
6187,ULXY01.56227.1_1/27-163,SAMEA4835851,SAMEA4835851,NA
6188,ULXY01.527.1_2/6-141,SAMEA4835851,SAMEA4835851,S1725
6189,UZTP01.5043.1_4/21-362,SAMN00792090,SAMN00792090,S123
6190,UZTP01.5043.1_3/63-344,SAMN00792090,SAMN00792090,S227
6191,ORNT01.18541.1_1/4-383,SAMEA2338729,SAMEA2338729,S565
6192,OYPR01.168.1_2/20-361,SAMN06165494,17437941,S276
6193,OYPR01.168.1_3/4-420,SAMN06165494,17437941,S402
6194,OYPR01.1337.1_1/5-283,SAMN06165494,17437941,S768
6195,OYPR01.2534.1_1/9-242,SAMN06165494,17437941,S1198
6196,USVU01.43917.1_1/2-215,SAMN06111930,SAMN06111930,S1631
6197,ORSD01.8479.1_1/18-361,SAMEA2338665,NA,S858
6198,ORSD01.8479.1_2/5-399,SAMEA2338665,NA,S668
6199,OWFA01.471.1_15/4-419,SAMEA3708492,SAMEA3708492,S708
6200,OVTY01.351.1_26/20-359,SAMN06016340,SAMN06016340,S1754
6201,OVTY01.351.1_27/4-343,SAMN06016340,SAMN06016340,S973
6202,OVTY01.44843.1_1/1-299,SAMN06016340,SAMN06016340,NA
6203,ORTY01.2902.1_2/21-364,SAMEA2338857,NA,S853
6204,ORTY01.11119.1_1/63-384,SAMEA2338857,NA,S228
6205,ORTY01.56301.1_1/1-312,SAMEA2338857,NA,S690
6206,ORTY01.76057.1_1/6-218,SAMEA2338857,NA,NA
6207,ORTY01.2902.1_1/1-186,SAMEA2338857,NA,NA
6208,ORBT01.130855.1_1/11-180,SAMN04158623,NA,NA
6209,CABUEE01.340.1_1/20-359,SAMEA5853425,NA,S1759
6210,CABUEE01.192.1_2/4-343,SAMEA5853425,NA,S974
6211,USXU01.1048.1_13/21-362,SAMN06111933,SAMN06111933,S96
6212,USXU01.1048.1_12/63-344,SAMN06111933,SAMN06111933,NA
6213,UZJF01.10810.1_2/21-362,SAMN00791909,SAMN00791909,S96
6214,UZJF01.10810.1_3/2-241,SAMN00791909,SAMN00791909,S445
6215,UEOY01.9863.1_1/16-260,SAMN06115427,SAMN06115427,NA
6216,UEOY01.9863.1_2/21-264,SAMN06115427,SAMN06115427,S84
6217,OYRN01.1811.1_2/63-344,SAMN06165498,17675569,NA
6218,OYRN01.1542.1_2/4-418,SAMN06165498,17675569,S402
6219,OYRN01.4618.1_2/7-194,SAMN06165498,17675569,NA
6220,OYRN01.5341.1_1/4-191,SAMN06165498,17675569,NA
6221,VOFD01.1381.1_16/20-361,SAMN12384723,NA,S733
6222,VOFD01.1381.1_11/20-361,SAMN12384723,NA,S295
6223,VOFD01.1381.1_15/7-421,SAMN12384723,NA,S695
6224,VOFD01.1381.1_10/4-420,SAMN12384723,NA,S342
6225,ULQW01.79312.1_1/4-217,SAMEA4835666,SAMEA4835666,S1136
6226,UMHT01.2989.1_6/21-362,SAMEA4836105,SAMEA4836105,S96
6227,UMHT01.2989.1_5/63-344,SAMEA4836105,SAMEA4836105,NA
6228,OYGP01.884.1_1/7-239,SAMN06165359,10650433,NA
6229,OYGP01.1967.1_1/1-208,SAMN06165359,10650433,S1635
6230,ORUM01.787.1_14/21-362,SAMEA2338831,NA,S96
6231,ORUM01.787.1_15/63-344,SAMEA2338831,NA,NA
6232,OUQH01.2542.1_9/2-324,SAMN05194711,SAMN05194711,S1146
6233,OUQH01.2542.1_8/8-368,SAMN05194711,SAMN05194711,S1485
6234,OUQH01.61344.1_1/7-220,SAMN05194711,SAMN05194711,S1544
6235,ULQD01.22563.1_1/5-238,SAMEA4835646,SAMEA4835646,NA
6236,ULQD01.22839.1_1/1-185,SAMEA4835646,SAMEA4835646,NA
6237,ULTS01.37260.1_1/1-304,SAMEA4835741,SAMEA4835741,NA
6238,UYDT01.11650.1_3/20-362,SAMEA2156032,SAMEA2156032,S1545
6239,UYDT01.11976.1_2/63-344,SAMEA2156032,SAMEA2156032,S229
6240,USVL01.4325.1_3/21-362,SAMN06112034,SAMN06112034,S96
6241,USVL01.4325.1_4/63-394,SAMN06112034,SAMN06112034,NA
6242,USVL01.50272.1_1/9-197,SAMN06112034,SAMN06112034,S1636
6243,OQDT01.10420.1_3/21-363,SAMD00036337,NA,S124
6244,ORIC01.74545.1_2/1-115,SAMN04329767,SAMN04329767,S1760
6245,ORIC01.113687.1_1/3-167,SAMN04329767,SAMN04329767,S1638
6246,OVME01.1277.1_9/21-362,SAMN06016336,SAMN06016336,S96
6247,OVME01.1277.1_10/63-344,SAMN06016336,SAMN06016336,NA
6248,UMJY01.55548.1_2/17-315,SAMEA4836161,SAMEA4836161,NA
6249,UMJY01.18050.1_3/5-219,SAMEA4836161,SAMEA4836161,S486
6250,UXTX01.19554.1_1/132-452,SAMEA2154516,SAMEA2154516,NA
6251,ULWW01.46547.1_2/15-334,SAMEA4835823,SAMEA4835823,S817
6252,ULWW01.17597.1_1/2-172,SAMEA4835823,SAMEA4835823,NA
6253,ORUV01.35392.1_1/10-146,SAMEA2338805,NA,S1761
6254,OQPP01.20025.1_1/64-390,SAMN02712135,B,NA
6255,OYUB01.3723.1_1/7-169,SAMN06165412,12542142,S1689
6256,OXWJ01.37137.1_1/2-135,SAMN06164422,10502288,S1762
6257,OYRY01.173.1_2/21-362,SAMN06165716,72111792,S97
6258,OYRY01.173.1_1/63-344,SAMN06165716,72111792,NA
6259,OVTJ01.17173.1_2/21-362,SAMN06016423,SAMN06016423,S125
6260,UPRP01.15111.1_1/27-257,SAMEA2737788,NA,NA
6261,UPRP01.84938.1_1/2-175,SAMEA2737788,NA,NA
6262,OWDO01.51729.1_1/20-211,SAMEA3708568,SAMEA3708568,NA
6263,OWDO01.68518.1_1/13-148,SAMEA3708568,SAMEA3708568,S1763
6264,CAAECV01.119.1_10/21-364,SAMEA5279606,NA,S853
6265,CAAECV01.119.1_11/4-417,SAMEA5279606,NA,S907
6266,ORCL01.17092.1_1/63-251,SAMN06115466,SAMN06115466,S1764
6267,ORCN01.486.1_12/21-362,SAMN06115395,SAMN06115395,S97
6268,ORCN01.1764.1_2/18-361,SAMN06115395,SAMN06115395,S877
6269,ORCN01.486.1_11/63-344,SAMN06115395,SAMN06115395,NA
6270,ORCN01.1764.1_1/5-326,SAMN06115395,SAMN06115395,NA
6271,OYPI01.118.1_2/63-344,SAMN06165587,30629079,NA
6272,OYPI01.711.1_1/2-185,SAMN06165587,30629079,S1236
6273,OYRK01.751.1_1/12-333,SAMN06165541,19272639,S1198
6274,USXD01.53125.1_1/1-192,SAMN06112054,SAMN06112054,S1641
6275,UZQA01.12561.1_2/6-418,SAMN00791971,SAMN00791971,S1438
6276,OVYX01.20643.1_1/2-330,SAMEA3708630,SAMEA3708630,S96
6277,OVYX01.12538.1_2/63-313,SAMEA3708630,SAMEA3708630,NA
6278,OVLU01.106.1_5/20-361,SAMN06016414,SAMN06016414,S733
6279,OVLU01.9473.1_2/21-362,SAMN06016414,SAMN06016414,S96
6280,OVLU01.9473.1_1/62-343,SAMN06016414,SAMN06016414,S360
6281,OVLU01.106.1_4/4-419,SAMN06016414,SAMN06016414,S564
6282,OVLU01.87868.1_1/4-216,SAMN06016414,SAMN06016414,NA
6283,JAASIO01.13.1_63/8-336,SAMN14389558,NA,S1669
6284,JAASIO01.13.1_64/4-307,SAMN14389558,NA,S1765
6285,UXRH01.46382.1_1/2-264,SAMEA1972381,SAMEA1972381,NA
6286,UXRH01.45066.1_1/12-245,SAMEA1972381,SAMEA1972381,NA
6287,UYEA01.3323.1_10/18-361,SAMEA2159881,SAMEA2159881,S877
6288,UYEA01.3323.1_11/2-264,SAMEA2159881,SAMEA2159881,S926
6289,UENY01.20.1_42/10-349,SAMN06115543,SAMN06115543,S96
6290,UENY01.20.1_41/63-344,SAMN06115543,SAMN06115543,NA
6291,UYBU01.31215.1_1/8-228,SAMEA1970465,SAMEA1970465,NA
6292,ULTM01.2757.1_1/2-211,SAMEA4835735,SAMEA4835735,NA
6293,ULTM01.8791.1_1/1-133,SAMEA4835735,SAMEA4835735,NA
6294,ULTM01.14838.1_1/3-176,SAMEA4835735,SAMEA4835735,S1643
6295,UZIK01.5677.1_3/63-343,SAMN00791911,SAMN00791911,S230
6296,UZIK01.12089.1_1/21-227,SAMN00791911,SAMN00791911,NA
6297,OZHD01.48840.1_1/3-179,SAMN06165277,71645778,NA
6298,OWZV01.1648.1_3/4-307,SAMN05827256,P009880,S1096
6299,OWZV01.1252.1_4/2-301,SAMN05827256,P009880,S1091
6300,USUJ01.8659.1_4/20-361,SAMN06111992,SAMN06111992,S311
6301,USUJ01.8659.1_5/4-419,SAMN06111992,SAMN06111992,S566
6302,OQLH01.6759.1_2/21-362,SAMD00036381,SAMD00036381,S96
6303,OQLH01.6759.1_1/21-301,SAMD00036381,SAMD00036381,NA
6304,OYOW01.130.1_2/21-362,SAMN06165420,12780703,S96
6305,OYOW01.130.1_1/63-344,SAMN06165420,12780703,NA
6306,OYEU01.1057.1_1/12-324,SAMN06165448,14390583,S1203
6307,OYJS01.1508.1_3/7-142,SAMN06165429,13111491,S1766
6308,OYIL01.378.1_2/15-335,SAMN06165634,50176181,NA
6309,OYIL01.1247.1_2/2-194,SAMN06165634,50176181,S1028
6310,UMLC01.34302.1_1/2-216,SAMEA4836193,SAMEA4836193,NA
6311,ULQK01.58108.1_1/3-198,SAMEA4835652,SAMEA4835652,NA
6312,ULQK01.47355.1_2/1-226,SAMEA4835652,SAMEA4835652,NA
6313,OWAB01.30454.1_1/16-357,SAMEA3708590,SAMEA3708590,S1031
6314,OWAB01.17042.1_1/63-401,SAMEA3708590,SAMEA3708590,NA
6315,OWAB01.57951.1_1/3-219,SAMEA3708590,SAMEA3708590,S416
